epoch,train_total,train_recon,train_phys,train_passiv,train_smooth,val_total,val_mape
228,0.1753655172586441,0.012102972972605909,0.010883639886975289,1.5891108454391758e-06,0.0,0.21803361535072327,5.635690518926005
229,0.17221297681331635,0.012074445899043764,0.010675443539662021,1.3756230486962856e-06,0.0,0.21704494440555572,5.396585357586621
230,0.1714049813406808,0.011428686149418355,0.010664777225681713,9.273641108009656e-07,0.0,0.2129785950978597,5.490069843555007
231,0.16786576572486334,0.011980815002960818,0.010388840827558721,1.0467832572500818e-05,0.0,0.22462094676494598,5.55904998292638
232,0.1663260564633778,0.011489507987030915,0.010322023039417608,1.2404837472241224e-06,0.0,0.22266709891955058,5.656817452296031
233,0.16460292504514967,0.011329809467707362,0.010217745246631759,1.3874528877401308e-06,0.0,0.22375654304027556,5.505793603765483
234,0.16994557292120796,0.011443931097430842,0.010566477677651814,8.953306392368417e-07,0.0,0.21878269894917807,5.570219073493989
235,0.16846364835330419,0.011998601154557297,0.010430692051138196,9.334766643445442e-07,0.0,0.21388850184281666,5.4594209353631555
236,0.1688305778844016,0.01156379980381046,0.010484106245849814,1.0370461811812148e-06,0.0,0.22077230286598207,5.863842651598628
237,0.16870443631921495,0.011594243475369045,0.010473553795899664,1.3773189183120695e-06,0.0,0.21265793641408284,5.678165125711805
238,0.1740049331188202,0.01147516439642225,0.010834822839924268,1.4854055881673593e-06,0.0,0.21885529959201813,5.427935649459143
239,0.16716984048911504,0.011574362326945578,0.010372411012649536,1.862415795704437e-06,0.0,0.2114470146894455,5.498872920463135
240,0.1717521151304245,0.01134820631997926,0.010693313651851246,8.408403755026938e-07,0.0,0.2241788369814555,5.743249610931021
241,0.16782106178147452,0.01140217003332717,0.010427049561270645,2.629454610376669e-06,0.0,0.21599501041571298,5.5388613234488835
242,0.17059468267645156,0.011313642192099776,0.01061845802622182,8.340108480771364e-07,0.0,0.22393699216842652,5.703678315085746
243,0.17122977604184833,0.011151251971721649,0.010671609227146422,8.774281610191638e-07,0.0,0.22368841608365378,5.805384696716042
244,0.16949578276702335,0.011637942430164134,0.010523489675351551,1.0990074736270118e-06,0.0,0.22165637075901032,5.597232892772412
245,0.16790266590459005,0.011257227235606739,0.010442659135375704,1.110635486822696e-06,0.0,0.21515379476547242,5.442387245762694
246,0.16923245595182693,0.011343214245779174,0.01052571766184909,6.954208369803284e-07,0.0,0.21624058878421784,5.499651974035536
247,0.1649194619825908,0.011628253396068301,0.010219018038894448,1.1880966940836275e-06,0.0,0.2241268813610077,5.524787675177753
248,0.16819397917815618,0.011283312440982888,0.010460357293486594,1.0612237848428257e-06,0.0,0.22023143593470257,5.649923381519288
249,0.16491782294000898,0.011071429968944618,0.010256169887525694,7.687965322639632e-07,0.0,0.21991161918640137,5.5289822695410695
250,0.1644442493064063,0.011318453025604998,0.010207902202648776,1.4523704772143123e-06,0.0,0.22610516679286957,5.738692500961078
251,0.16868867347921643,0.01150215313902923,0.010478767025683608,1.0030823330445012e-06,0.0,0.22521572943528492,5.742950039905308
252,0.16146329496588024,0.011169331551662514,0.010019221152578082,1.1289700706415472e-06,0.0,0.22186872426668802,5.539842000860938
253,0.16819713088444302,0.011087579369544983,0.010473600230046681,1.109705199058096e-06,0.0,0.2182367097934087,5.5041074998407495
254,0.16994344552925655,0.011255521280424936,0.010578785828181676,1.2274630292838294e-06,0.0,0.2244809831380844,5.537944150780429
255,0.16405915187086378,0.010842360729617731,0.010214189427239555,7.902681700662535e-07,0.0,0.21907994174957277,5.535876165254209
256,0.1645744041119303,0.010987547352910042,0.010238892488713775,6.938451559369087e-07,0.0,0.2246100782553355,5.613187462877651
257,0.16753412292684827,0.011077672021729606,0.010429905444383622,1.5739358120621106e-06,0.0,0.2193825674454371,5.59240006419793
258,0.15911880927426475,0.011191964954137802,0.009861475901944297,9.413058864922163e-07,0.0,0.21733867915471394,5.512837750253199
259,0.1621568421295711,0.01074676638948066,0.010093738560165677,7.995340920531177e-07,0.0,0.21462394869327545,5.516004188356688
260,0.16750607447964805,0.011304685237152235,0.010413053275219032,1.1184053691848027e-06,0.0,0.2238328278064728,5.505925150371249
261,0.17109086993762426,0.0115023306576269,0.010638202584215573,3.100268112931578e-06,0.0,0.22920998326937359,5.828828234889678
262,0.16770561041150775,0.011321808466953891,0.010425327228648322,7.786383824606803e-07,0.0,0.22568093991279603,5.55315009670165
263,0.16764940126453126,0.011613476923533848,0.010401762553623744,1.8969397644042882e-06,0.0,0.22031322809060414,5.5742009912864825
264,0.16046485209465028,0.010917644160134451,0.00996930934063026,1.513536329499386e-06,0.0,0.22839652625719706,5.42708841314115
265,0.16257665586471556,0.01082304151462657,0.01011625502364976,1.957529495490868e-06,0.0,0.21657862997055052,5.594869292651331
266,0.16113160279818944,0.011154176998351301,0.009997554456549032,2.8219560544552483e-06,0.0,0.2335486640135447,5.578587516834765
267,0.1609248924936567,0.011133895461048399,0.00998521808960608,2.545208856493231e-06,0.0,0.2167791922489802,5.450470045586999
268,0.16105502699102675,0.011019783301012857,0.010001974760421684,1.1249042698864286e-06,0.0,0.21572834372520447,5.4021332001616305
269,0.1596812571968351,0.010681991452617305,0.009933032007089683,7.57230717946898e-07,0.0,0.2208896509806315,5.359898386305942
270,0.15987960163184575,0.011103621540325029,0.009918083611343588,9.452937327185345e-07,0.0,0.21842123277982076,5.3727789119018565
271,0.16258973133563995,0.010678961620799133,0.01012714809924364,7.096205801678325e-07,0.0,0.22104118581612905,5.59361322257798
272,0.15439021312338966,0.01078882199738707,0.009572952653680529,1.4205725792330513e-06,0.0,0.21298542459805805,5.369622885150127
273,0.16304477144990648,0.010735627689531872,0.010152356189276492,4.7599777298858365e-06,0.0,0.22257157675425213,5.537916693381982
274,0.1570827898808888,0.0106256453660982,0.009763594909438065,6.439286675856693e-07,0.0,0.2385420507589976,5.846130899796352
275,0.16384430999415261,0.010906811172408716,0.0101955931527274,7.206553681639503e-07,0.0,0.2243961662054062,5.421112995183515
276,0.16246982625552586,0.01099971455335617,0.010097664679799761,1.0280774634003898e-06,0.0,0.22109709163506827,5.494023741316408
277,0.15894895580836704,0.010425882779061795,0.009901210882834025,9.820847297074473e-07,0.0,0.23193385473887126,5.728326042780633
278,0.1613129846709115,0.010651546152574675,0.010043783739209175,9.364475787477947e-07,0.0,0.22568973835309347,5.399115710175286
279,0.16060796001979283,0.010821536283407892,0.009985581098922662,5.416548676058547e-07,0.0,0.2256986945470174,5.388494061384335
280,0.15919168165751865,0.011004538646766118,0.009878718779555389,1.2721619973993078e-06,0.0,0.22616129390398662,5.520338335376285
281,0.1582085200548172,0.010387618709887777,0.009854507723024913,6.570673738833323e-07,0.0,0.22467298710346223,5.300737137073418
282,0.15996252196175711,0.010482499188610486,0.009965154309357916,5.413072841946587e-07,0.0,0.21956714057922364,5.308319187179766
283,0.1549497799532754,0.010407436399587564,0.009635799464370523,1.0699738632037484e-06,0.0,0.2246892438729604,5.537543038431347
284,0.1611181138242994,0.010632673122520957,0.010032101182000978,7.844306743202928e-07,0.0,0.22735170980294545,5.3920380997339725
285,0.1570536758814539,0.01018228905009372,0.009791133634746074,8.763773153950589e-07,0.0,0.22148572091261545,5.43946421086937
286,0.15796610443932668,0.01061776282212564,0.009822848891573293,1.1215043565874691e-06,0.0,0.22270854103565216,5.547348306941632
287,0.1557305120229721,0.010563149651246412,0.009677356989255974,1.4017389586916197e-06,0.0,0.22311806138356527,5.4629958859267695
288,0.15427703738212586,0.010538753557418073,0.00958235705856766,5.853899584221825e-07,0.0,0.2234348516066869,5.424452100666006
289,0.15507478966031757,0.010249980086726802,0.00965474955524717,7.131186539565602e-07,0.0,0.2272510935465495,5.575665905916704
290,0.15666142216750553,0.010402274255241666,0.009750368457819734,7.240077943059729e-07,0.0,0.22350965571403503,5.458313494277122
291,0.15582964757510595,0.01047732942125627,0.009689844478453908,9.303627558232235e-07,0.0,0.22937134726842245,5.593283709962332
292,0.15586115866899491,0.010380756103566714,0.009698505222797393,5.649294154948288e-07,0.0,0.23023343249162037,5.590683956119261
293,0.154065366762025,0.010018111204462391,0.009602889573999813,7.820684138943245e-07,0.0,0.2217361401716868,5.4491756137269105
294,0.15513811829260418,0.010269720674625464,0.009657674588795219,6.560143130422651e-07,0.0,0.2220064703623454,5.380579357849068
295,0.15561664417811802,0.010231367180390017,0.00969216557911464,5.587348941337009e-07,0.0,0.2218227295478185,5.417202483255898
296,0.1568572736297335,0.010353960568351405,0.009766515831862178,1.115089467010222e-06,0.0,0.22532670617103576,5.461618663180779
297,0.15066773288590568,0.01030802201798984,0.009357098012098244,6.481489262617807e-07,0.0,0.21955712401866914,5.418514287889342
298,0.1561425508941923,0.010586805221225534,0.009703521573117801,5.846914733110354e-07,0.0,0.22735026892026267,5.406640490477139
299,0.158396804026195,0.010086720321859631,0.009887131067258971,6.233880098126373e-07,0.0,0.23522593979040782,5.6864355489641145
300,0.1506954723255975,0.009965653706874167,0.009381737378026759,7.514613152957824e-07,0.0,0.2251501567363739,5.431540606665753
301,0.15473154948438916,0.009847245340900762,0.009658621381436076,9.969220101047377e-07,0.0,0.22790322959423065,5.303689532922023
302,0.1518223455803735,0.010068538102720464,0.009449603829000678,1.9503463227879624e-06,0.0,0.22999328843752542,5.52053100576217
303,0.15047451799256462,0.010259481252304145,0.009347267518086093,1.2047617684061151e-06,0.0,0.23487003763516745,5.5381240304186345
304,0.15553928434848785,0.010312922494752066,0.009681611850857735,4.371396413733107e-07,0.0,0.22621648057301838,5.480431601818948
305,0.15594070976121086,0.009977469039814812,0.00973068893807275,5.81306813381691e-07,0.0,0.22949513343969982,5.577259919132608
306,0.15383232894965582,0.010099858075380325,0.009581885760383947,8.368089010224773e-07,0.0,0.22511052298545836,5.5129497167281665
307,0.14846734304087503,0.009844619086810521,0.009241266891360282,7.442475141528706e-07,0.0,0.21944300039609274,5.200483602763985
308,0.14917185696533747,0.010141555953238691,0.009268413359565394,8.198291988293757e-07,0.0,0.22638277943929036,5.405637168471693
309,0.1499830425126212,0.00993636178970337,0.009336232182170664,6.397747413525881e-07,0.0,0.22567663061618806,5.470107793106361
310,0.15066968730517796,0.009961170003882476,0.009380386417465551,5.4408700382323e-07,0.0,0.22756071209907533,5.321992065254029
311,0.14787976963179453,0.009976597641195569,0.00919332889627133,6.476260357532381e-07,0.0,0.22878662474950154,5.435184384367172
312,0.15043750068119593,0.010257357908146723,0.009345076113939286,8.004310804758623e-07,0.0,0.22814860435326895,5.399177412587178
313,0.1494498277732304,0.010011401452124119,0.009295689873929534,6.160087861195913e-07,0.0,0.2263039091428121,5.433214240211781
314,0.15196855759620667,0.010158122516104153,0.009453848640833581,5.408853485408776e-07,0.0,0.23328319529692332,5.455339923879367
315,0.14878392842837743,0.009828749668385301,0.009263435833156109,7.28020759355376e-07,0.0,0.2389372705221176,5.5301310500591425
316,0.1496130008016314,0.009867845546986375,0.009316153153777122,5.715984390518411e-07,0.0,0.22731147476037344,5.447273549238311
317,0.15435951461110797,0.009921773143112659,0.009629012746470315,5.100990188842454e-07,0.0,0.23714645608266194,5.373637040158995
318,0.14896063816547395,0.009622265831700394,0.009289008907973767,6.474504693643825e-07,0.0,0.22631920687357585,5.509488274988538
319,0.15106609894548143,0.009875332800405366,0.00941246958822012,7.447787664972719e-07,0.0,0.23115047097206115,5.404387909434544
320,0.1477841467687062,0.00982061335763761,0.009197384817259652,5.526111074206799e-07,0.0,0.22768629026412965,5.529407267334282
321,0.15254754742554255,0.010082194196326392,0.009497427478432656,7.881692117658799e-07,0.0,0.2331158798535665,5.62162582476353
322,0.15417754341874804,0.009595007680356503,0.009638690752642495,4.3499542160978826e-07,0.0,0.24061397902170817,5.570901976388737
323,0.1481562752042498,0.009908575836036887,0.009216340649340835,5.178773915654387e-07,0.0,0.2285006779829661,5.474900065728805
324,0.14771749656541006,0.009794870040246418,0.009194691869829382,4.499715352506785e-07,0.0,0.2306501024166743,5.400259489975804
325,0.14506744738987515,0.00976721860894135,0.009019859266068254,4.6780112864678156e-07,0.0,0.22708711596330006,5.429210423404535
326,0.1515350501877921,0.009902530507317611,0.009441997928278786,5.09998348044454e-07,0.0,0.2404688371817271,5.560197176674966
327,0.1455945282663618,0.010060979766505105,0.009035372367927006,5.929802224185567e-07,0.0,0.23774858224391937,5.629652410131917
328,0.1488574091706957,0.009919948294758797,0.009262338446719306,4.770127283312116e-07,0.0,0.2308832568327586,5.454807919127523
329,0.14637265404633112,0.009519919533814702,0.009123288600040334,6.812137912299526e-07,0.0,0.23522503582636514,5.313902020779846
330,0.14527669055121287,0.00971621878764459,0.009037202017647879,4.884426932909897e-07,0.0,0.2373376979827881,5.662063672230862
331,0.14533794953141893,0.009699454136192798,0.009042430184781552,4.087774439506729e-07,0.0,0.23152430284023284,5.285596846428871
332,0.1512560714142663,0.009766972541809082,0.009432423391512462,5.495350160069952e-07,0.0,0.23211395347118377,5.556502180281682
333,0.1451769780261176,0.009596289779458728,0.009038394129702023,9.554807907391019e-07,0.0,0.2310822877883911,5.592830709160029
334,0.1434545614549092,0.00951473087391683,0.008929106281272003,6.472967965091162e-07,0.0,0.23398023088773093,5.387298952512178
335,0.14462506718294962,0.009634413057139942,0.008999215455991881,4.845547346355212e-07,0.0,0.22604358160495758,5.2799917169415505
336,0.14733963540622166,0.009453757755458356,0.009192218061004367,5.214997444856603e-07,0.0,0.2274810422261556,5.168123152842504
337,0.14772465898309436,0.009599948989493507,0.009208153483058725,4.815908925259738e-07,0.0,0.23129707809289296,5.439485524851294
338,0.14554602781363896,0.009640384571892875,0.009060241886547634,4.0332360497734906e-07,0.0,0.23094718782107035,5.510719295956364
339,0.14173708764144352,0.009730615927704743,0.008800261685890811,5.092702301122845e-07,0.0,0.2337110824584961,5.451977751458003
340,0.14500404366425104,0.009320860511490277,0.009045396094343492,4.4850541427725916e-07,0.0,0.22660080858071646,5.317004137508556
341,0.14619910929032734,0.009366356813481877,0.009122041242995432,4.268427564276018e-07,0.0,0.23346792010466258,5.55525280856109
342,0.1449809707403183,0.009508185206779412,0.00903135358435767,4.962190008695546e-07,0.0,0.23079960910479227,5.395384117225888
343,0.14373838034697942,0.009437394425272942,0.008953195344124521,6.110642897019554e-07,0.0,0.2320907677412033,5.247097579973955
344,0.14709738817385265,0.009510664476880006,0.009172235749661922,6.378674222610974e-07,0.0,0.2367116781870524,5.3848075427079385
345,0.14454267024993897,0.009499732647623334,0.00900272562354803,4.106102086574026e-07,0.0,0.23789864361286164,5.464569561021287
346,0.1446835493189948,0.009701056875288487,0.008998710834554264,3.660931308218096e-07,0.0,0.23421370391050975,5.390927495237077
347,0.1468154811859131,0.009673383760665144,0.009142630588795457,5.277438486679387e-07,0.0,0.22953128826618194,5.325282288783367
348,0.14019575224603925,0.009362729139626026,0.008721974421824728,6.811695598502508e-07,0.0,0.2336033449967702,5.497960515805889
349,0.14491294739927565,0.009462104638772352,0.009029920497110912,4.0709351399722694e-07,0.0,0.23402653447786967,5.3688942164624756
350,0.1441902653319495,0.009549815795251302,0.008975893397416387,4.0985621557873555e-07,0.0,0.23490972594420115,5.382166575234692
351,0.13980550423690252,0.009543259908046041,0.00868401964115245,3.8987010779578666e-07,0.0,0.2361924037138621,5.377560318103631
352,0.14394196902854103,0.009358968484614576,0.008972037161567381,4.884992856659664e-07,0.0,0.2384422118663788,5.4267601672642725
353,0.14290486398765018,0.009236552166087287,0.008911131342606885,2.6828404837329704e-07,0.0,0.2303413089911143,5.357497325186145
354,0.1474187150342124,0.009426192136215312,0.009199355174388205,4.3899921273243034e-07,0.0,0.2429587076505025,5.643952728435014
355,0.13871086023535048,0.00950867273658514,0.00861331758754594,4.844972630542494e-07,0.0,0.22904840064048768,5.348302387520236
356,0.14661688433374678,0.00949035089143685,0.009141599611512253,5.076186961969447e-07,0.0,0.2351682469447454,5.499272333143626
357,0.14475153361048018,0.00934603470989636,0.009026851468852588,5.453439116191053e-07,0.0,0.2339829615354538,5.445493055339826
358,0.14337267431191036,0.00929287220111915,0.008938467113035066,5.589895222247573e-07,0.0,0.24113327002525328,5.4840233231717175
359,0.13999134923730577,0.009393323533236981,0.00870638484241707,4.505305658923296e-07,0.0,0.23647696685791014,5.390893973123008
360,0.13839564766202656,0.009160957484373025,0.0086154748616474,5.133695674227771e-07,0.0,0.23449188005924224,5.384530524579612
361,0.1416512425967625,0.009249344171157905,0.008826631212873118,4.858476649397377e-07,0.0,0.2339615129629771,5.336383649958167
362,0.13775973383869444,0.00933173239656857,0.008561717411237103,4.479302771228179e-07,0.0,0.23626791687806448,5.339725143926748
363,0.14452796498366766,0.00930535647911685,0.009014757602342537,2.4894988956398427e-07,0.0,0.23638461991151175,5.352815265159864
364,0.1428579545361655,0.009168406805821828,0.008912450580724648,5.578823021602984e-07,0.0,0.23415203762054443,5.309314030723757
365,0.14032486140727995,0.009203568256327083,0.008741306334733964,3.3966696677875264e-07,0.0,0.23432794141769409,5.449260911160785
366,0.1375484961782183,0.009179397886352879,0.008557813474110195,3.79327419825667e-07,0.0,0.2349306995868683,5.347274344971685
367,0.14112415959153857,0.009254743138594286,0.008791173253740583,3.6339627007464516e-07,0.0,0.23443282691637676,5.276237420659697
368,0.1390707550048828,0.009000504146197012,0.008671167057539736,5.491934577395798e-07,0.0,0.23332195444901785,5.3986406010335015
369,0.13985057651996613,0.009128583318420818,0.008714660295418331,4.179232601867636e-07,0.0,0.23440062673886616,5.334543782576547
370,0.1387568897179195,0.009140726830810308,0.008640942882214274,4.0405073937677116e-07,0.0,0.2373313100337982,5.318492769844942
371,0.13768578139373233,0.009229767513062273,0.00856360691998686,3.8207718208736556e-07,0.0,0.23615557964642842,5.413911987444081
372,0.14199298070158278,0.009373119069529432,0.00884119855186769,3.7667759055791196e-07,0.0,0.22986276332537334,5.32869762037021
373,0.13861198231152125,0.009149916999042034,0.008630679694669588,3.7393264729855347e-07,0.0,0.23080878098805746,5.289155938640666
374,0.13776660141774585,0.009008959218859672,0.008583709625793355,3.9949082145694447e-07,0.0,0.2370084040959676,5.409339117854726
375,0.13916268934522355,0.009155984197344098,0.008667003516639982,3.304887674087098e-07,0.0,0.2400505832831065,5.466620183832124
376,0.13709417942592075,0.00922726478853396,0.008524321801960468,4.177247293815713e-07,0.0,0.23118717730045318,5.2642480089846275
377,0.1382187307902745,0.009244338210139955,0.008598038439239774,7.633726171473653e-07,0.0,0.23657238658269247,5.506090642348168
378,0.13583760942731585,0.009229084240538733,0.008440397301954882,5.131164004126276e-07,0.0,0.238176659822464,5.411232204527101
379,0.1394059248822076,0.009073580606707505,0.008688703512506826,3.5870126065315083e-07,0.0,0.23614868434270223,5.457669140665225
380,0.13603596903596604,0.009050378930355821,0.008465559083968401,4.404699470366781e-07,0.0,0.2337857147057851,5.325326299563686
381,0.13900683431965966,0.009092052336250033,0.008660887980035373,2.9260834041419264e-07,0.0,0.23598872009913127,5.301137722798263
382,0.13749114183017186,0.009077432969851152,0.00856077938420432,4.0367673411318656e-07,0.0,0.23079051844278972,5.348679696908739
383,0.1328334845304489,0.008993387263800418,0.008255909115076066,2.922738903886771e-07,0.0,0.23182253499825795,5.354081760985106
384,0.1384047441993441,0.009012156144848892,0.008626061227704797,3.3421132708610913e-07,0.0,0.23946527099609374,5.526480509678569
385,0.13136436528818948,0.009043585760252817,0.008154614231416158,3.132509878367123e-07,0.0,0.2309676471153895,5.289062681241844
386,0.1359440933721406,0.00905406096790518,0.008459208412361996,3.810929762835258e-07,0.0,0.2377236073811849,5.334674191305476
387,0.13371203028304235,0.009016600939844336,0.008312912263508354,3.4887342550047964e-07,0.0,0.23621051239967347,5.387198842210001
388,0.13693792022977558,0.008827118875724928,0.008540584138461522,4.0781247227781947e-07,0.0,0.23726667841275534,5.2317941183538945
389,0.13309378518377032,0.008917874663003854,0.008278264342674188,3.893818927329968e-07,0.0,0.23514667940139772,5.33675138169242
390,0.13467194305147442,0.00894652768863099,0.008381559576307025,4.044730067594823e-07,0.0,0.23406274704138438,5.244302907048484
391,0.1319963233896664,0.009213639779814651,0.008185410015817199,3.0664275591009623e-07,0.0,0.23607680646578472,5.400890084337423
392,0.1369686472926821,0.009122304589620659,0.00852297741068261,3.36160957544962e-07,0.0,0.23301865084966022,5.417183341823793
393,0.1371562112058912,0.00890029833891562,0.008550266141338008,3.8432360486240214e-07,0.0,0.23512370479106903,5.34787728751003
394,0.13681025167873928,0.008867291399410792,0.008529419788292476,3.3247461154165386e-07,0.0,0.23702360161145528,5.32365027380404
395,0.1321061547568866,0.008843129242105143,0.0082174205891788,3.434462681481319e-07,0.0,0.23343965752919515,5.279931337707287
396,0.13837038959775652,0.008888524238020182,0.00863200472614595,3.58499915591004e-07,0.0,0.2371341945330302,5.329906268538513
397,0.1303907298871449,0.008800380133092403,0.008105917817247765,3.1667438439748303e-07,0.0,0.23186460216840107,5.341613349654823
398,0.1360600598709924,0.008908589190138238,0.00847663603829486,3.8578404292114293e-07,0.0,0.2326655580997467,5.259005638873498
399,0.13156251836674554,0.008896348189562558,0.008177622031952653,3.682206383014578e-07,0.0,0.23583831238746644,5.333988257880791
400,0.13146690683705467,0.00903110464236566,0.008162227735987732,4.771110021672647e-07,0.0,0.23924220617612202,5.364545343749404
401,0.13407312182017736,0.008927606327193124,0.008342936921332565,2.925534935554554e-07,0.0,0.23642035524050395,5.341976548766267
402,0.13684399561371122,0.008900415445012706,0.00852941893307226,4.59402160907071e-07,0.0,0.238692888657252,5.305219521266549
403,0.1375942667552403,0.008929988557738917,0.008577492315322162,3.786615548498113e-07,0.0,0.23765966542561848,5.3884995659276935
404,0.1330867444872856,0.008901697715478284,0.008278889474592039,3.4077527445524375e-07,0.0,0.23878308176994323,5.339018311167291
405,0.13038981412138256,0.008828659519553184,0.008103968347821917,3.257918821008486e-07,0.0,0.23581667510668436,5.274859462749121
406,0.13434661697489875,0.008943175375461578,0.008360115521188293,3.419393614549904e-07,0.0,0.23824073974291485,5.350024164198257
407,0.13491198010104044,0.008971556411789997,0.00839590949778046,3.562614452213048e-07,0.0,0.23458409535884858,5.25266745038875
408,0.13726693868637085,0.008876385983611856,0.008559273340872356,2.904154383713831e-07,0.0,0.23507075015703838,5.290032819243552
409,0.13124151180471694,0.008834435600255217,0.008160381114376444,2.721422587532401e-07,0.0,0.2363283624649048,5.311848299812886
410,0.1340345289196287,0.008837719085493257,0.008346354162054403,2.995173145044256e-07,0.0,0.2378016993999481,5.298108106380481
411,0.13295768429551805,0.00888212687043207,0.008271615142268793,2.66027586309495e-07,0.0,0.23702873428662619,5.3868265985482395
412,0.13307631739548276,0.008831845461257867,0.008282863286989076,3.050060651211035e-07,0.0,0.23807040055592854,5.264848001906099
413,0.13125681703431266,0.008769457662211997,0.008165703388197082,3.615820106180731e-07,0.0,0.23616547918319702,5.325391674630831
414,0.13259940294708525,0.008711905751909528,0.008259072743356228,2.8099817905058444e-07,0.0,0.24039635149637859,5.363314621566187
415,0.13043429468359266,0.008702766012932572,0.008115345730313233,2.688662377020431e-07,0.0,0.23535110394159953,5.298076211386251
416,0.13071304045404708,0.008808796282325473,0.008126839284385954,3.3092958761723624e-07,0.0,0.23713864517211913,5.216614663448277
417,0.13609307781287602,0.00880476072217737,0.008485792510211468,2.8581481915373225e-07,0.0,0.23631306433677673,5.2406644795669255
418,0.13390316341604505,0.008734851125095571,0.008344452769628592,3.0432604498896255e-07,0.0,0.23718120169639587,5.299490356784551
419,0.1318196679183415,0.008841065068330083,0.008198486626148223,2.6030039118398107e-07,0.0,0.23621034129460652,5.223051857719446
420,0.13014299740961618,0.008777114275310721,0.008090970202748264,2.6623705863317227e-07,0.0,0.23647099669774374,5.329344638695857
421,0.1302291006360735,0.008812226189034326,0.008094324676053864,4.0074230302497177e-07,0.0,0.23859575569629668,5.255250644008751
422,0.13078814465659006,0.008696563826075622,0.008139337833438601,3.025855908934513e-07,0.0,0.2404602760473887,5.311978221832182
423,0.1315284411907196,0.00876627678796649,0.008184048132172652,2.8870217116962393e-07,0.0,0.23829334171613056,5.345917870894124
424,0.13064040526321957,0.00861172659269401,0.008135147967508862,2.918834936999864e-07,0.0,0.23882420961062115,5.2621082890463065
425,0.13252530356815884,0.008685868389904499,0.00825586149469018,3.027638378390358e-07,0.0,0.24053925490379333,5.419760722131634
426,0.12914131101540158,0.008748388303177698,0.008026087178715637,3.2285533832724207e-07,0.0,0.2404005249341329,5.326152234356558
427,0.13065212609086718,0.008760781364781516,0.008126006877315895,2.4823316307122566e-07,0.0,0.2406414651075999,5.313918668774199
428,0.13335996976920536,0.008693309444401946,0.00831100192080651,3.266741506422477e-07,0.0,0.2406912964185079,5.246241287014633
429,0.1334729286772864,0.008699407079390117,0.008318129393139057,3.1629900498078965e-07,0.0,0.23545851198832193,5.259864596257767
430,0.13210160967281886,0.0087238464312894,0.008225091275359904,2.7884598973011116e-07,0.0,0.23939231236775715,5.313728111809897
431,0.12973000855105263,0.008608201098229204,0.008074697235865253,2.6991249793744436e-07,0.0,0.23565480518341064,5.3137619869334785
432,0.1280841280732836,0.008513434930571488,0.007971262843481132,3.502674657300174e-07,0.0,0.2360214842160543,5.264176332168134
433,0.13057328139032637,0.008663827378834997,0.008127210531915938,2.5949583978806294e-07,0.0,0.23858971452713013,5.327262902021915
434,0.13255929087741034,0.008557258846504347,0.008266721815935203,2.4088022241487905e-07,0.0,0.23834401702880859,5.319235160756197
435,0.12782982766628265,0.008681903365467276,0.007943052283355168,4.2780096972754627e-07,0.0,0.23781774814923604,5.281973589740324
436,0.1264918006317956,0.00861626655182668,0.007858275698231798,2.8002319046192626e-07,0.0,0.23791764227549236,5.338168716088169
437,0.12931227516276494,0.008646142256047044,0.008044319143518806,2.691515937434425e-07,0.0,0.23895760337511698,5.3573666654317655
438,0.13179072262559619,0.008592823354261262,0.00821309807151556,2.8547373455824397e-07,0.0,0.23928150129318237,5.303632244651128
439,0.1300549979380199,0.008598703880927393,0.008097010594393526,2.272475914131584e-07,0.0,0.2400671848456065,5.330243373316973
440,0.12623886202062878,0.008596966989338399,0.007842700534101044,2.774823674034366e-07,0.0,0.23849830182393392,5.37213792217242
441,0.12550602329628807,0.008568844583949872,0.00779570646956563,3.162232702180745e-07,0.0,0.23825082898139954,5.3146967289020495
442,0.1297259698169572,0.008681223926799637,0.008069545980010714,3.1128658052434083e-07,0.0,0.2385352607568105,5.267774953138504
443,0.12836793528284346,0.00866342190440212,0.007980216802230903,2.5216822521250445e-07,0.0,0.23849640520413717,5.24273421456112
444,0.12750343127761568,0.008687026876956225,0.007921002440686737,2.7358516185164004e-07,0.0,0.23701918156941731,5.295877409664395
445,0.12863402730226517,0.008536436288484505,0.008006412788161209,2.7995179759240534e-07,0.0,0.23856594228744507,5.290312011833128
446,0.12288208345004491,0.008520979809973921,0.007623991477702345,2.463107025789668e-07,0.0,0.2382876199881236,5.293188583258935
447,0.13096148649283817,0.008619004354945252,0.008156079760619573,2.568655196617848e-07,0.0,0.23835173082351685,5.290242653943338
448,0.1284409486566271,0.008615716297711644,0.007988259796585356,2.671280485507006e-07,0.0,0.23813349707921347,5.308852236029469
449,0.12830381201846258,0.008612258448132447,0.007979337520897389,2.981456600009226e-07,0.0,0.23867414418856303,5.311092060964074
450,0.12743341095958438,0.008600708827376366,0.007922092894358294,2.6169838957506337e-07,0.0,0.23836294142405193,5.287707784492956
451,0.12546287590265273,0.008547230782785586,0.007794288859835693,2.6261724070358077e-07,0.0,0.2393759270509084,5.304447044713305
452,0.13017188749994552,0.008522598858390535,0.008109865520681653,2.6124737196044275e-07,0.0,0.23915147765477499,5.314805509239403
453,0.12648527479171753,0.00863084277138114,0.007856869098331247,2.793247274561444e-07,0.0,0.2370092918872833,5.27061526763627
454,0.12786723569461278,0.008554443630789008,0.007954101484801088,2.539466560622015e-07,0.0,0.23688242387771608,5.300235765027368
