epoch,train_total,train_recon,train_kl,train_phys,train_passiv,val_total,val_smape_obs,val_smape_all,sigma_ld,sigma_obs_mean
161,2.175626675469535,0.1143442428793226,0.383144597019468,0.11187236440181732,1.152011920121205e-05,2.533691869735718,4.854082240952252,10.319959199711944,1.0,0.35548096044858296
162,2.2021966510500226,0.11354966856752123,0.3834812545435769,0.11367451382534845,1.0511008985174287e-05,2.535812255859375,4.774655896305337,10.326063591453256,1.0,0.3555181368192037
163,2.200709539140974,0.11230391441072736,0.3831818777493068,0.11367821654251643,1.1004652317101333e-05,2.620232789357503,5.2028000059848605,10.620601726485418,1.0,0.3503204530874888
164,2.158081560407366,0.11504725962877274,0.38366198839460103,0.11062201688119343,9.120622280951896e-06,2.601955353418986,4.707406091736677,10.325028405754484,1.0,0.35271944681803385
165,2.1788299514225553,0.11201631774221148,0.3836456564153944,0.11220843099696295,8.965032599683857e-06,2.507866647720337,4.77922237044195,10.168696411205747,1.0,0.3498586242198944
166,2.1785442769186836,0.11221803539139884,0.3827671295234135,0.11223279632840838,1.4435731228940898e-05,2.547077885945638,4.593397174708978,10.114871762807795,1.0,0.3540713954766591
167,2.135411156790597,0.1135692452277456,0.3829854672636305,0.10925294655561447,1.331910093308559e-05,2.530318463007609,4.906906996588598,10.417016765920282,1.0,0.35390440265337625
168,2.110994818006243,0.11366890621185302,0.38271971103123253,0.10763753522293908,9.20524620425616e-06,2.5828466981252034,4.9514065504854825,10.353514575415263,1.0,0.3514444659550985
169,2.1589358280726842,0.11523537973846708,0.38305401839528763,0.11070494426999773,1.534638592791206e-05,2.4725138982137045,5.105703257832063,10.651004473481866,1.0,0.3510941252708435
170,2.168588122504098,0.11360896367686135,0.3825536568505423,0.11149128985404969,1.188071546891299e-05,2.4896021957397463,4.810294114101198,10.271121828361196,1.0,0.3542294417222341
171,2.1254741359438216,0.11493031225885664,0.3824580390453339,0.10853598751340593,9.686514563871437e-06,2.494804158528646,4.820265004319481,10.387047879134014,1.0,0.3522956109046936
172,2.1715424177987237,0.11626779992239816,0.38245044554982865,0.11151803089039666,1.127739538089299e-05,2.480904916127523,4.895758955136528,10.382387192020575,1.0,0.3501143691539764
173,2.144057749611991,0.1125574278831482,0.383283719267164,0.10987871204103743,7.5206177717705355e-06,2.502225980758667,4.727641060030849,10.296878013296618,1.0,0.3515295070807139
174,2.1596238158089776,0.11369512747866767,0.38375057360104153,0.11080875080823899,9.775461968599432e-06,2.494628341039022,4.90884543267384,10.288217624881627,1.0,0.3533963336149851
175,2.103550387246268,0.11429691967793873,0.38124956829207285,0.10719593433822905,1.3491935425134574e-05,2.469136557896932,4.61931765069602,10.201985943275504,1.0,0.3493048046429952
176,2.125259049824306,0.11166487062828881,0.384122462783541,0.10862900752680642,7.5849184568953986e-06,2.5387062962849933,4.7446168138655445,10.263732631182789,1.0,0.35336149017016094
177,2.1383352436338154,0.11230472989593233,0.38287454506329127,0.10954070502519607,9.379987531864183e-06,2.6643907152811686,4.87481425801525,10.425582411975956,1.0,0.3527931675116221
178,2.0877411496298652,0.11292772305011749,0.38351321598461696,0.10608386456114906,8.70675960205907e-06,2.522464115142822,4.833061148870845,10.3201828969575,1.0,0.348903537829717
179,2.1329213646480016,0.11270530096122197,0.38431687770571027,0.10905650122676577,1.0620120228200644e-05,2.5923938318888347,4.828664041654128,10.31093046763536,1.0,0.3558920788764954
180,2.096546140398298,0.11385353897299086,0.38230830345835004,0.10668858223302023,1.1392171879452105e-05,2.467346668879191,4.753612358456783,10.273716402447908,1.0,0.3516812521616618
181,2.132651065826416,0.11363783905335835,0.38193474568639485,0.10913647252321243,6.426700403507013e-06,2.6059688097635907,4.87112460695436,10.489405963364076,1.0,0.3500193336804708
182,2.1086218748092653,0.11341927411726543,0.38301156554903304,0.10747589610304151,1.0734112828661832e-05,2.5444574718475343,4.769035136879986,10.256322402038107,1.0,0.35413733625411986
183,2.1438680618831087,0.11168328057016645,0.3830802766936166,0.10993716588190623,9.571932363038675e-06,2.606623146057129,4.756741519511878,10.291066798318594,1.0,0.34936975940068565
184,2.077103233882359,0.112214117033141,0.3843730055264064,0.10536471672569002,9.218315799988806e-06,2.524073980331421,4.449800848964492,9.994787331142128,1.0,0.35176869575182595
185,2.101530597414289,0.11303003627061844,0.38296608117648534,0.10703305683817183,7.831747947680663e-06,2.569493802388509,4.73944727656449,10.159200174131,1.0,0.35286048316955565
186,2.123028996876308,0.11255748130593982,0.3831711434977395,0.10848385239498956,8.621755129242713e-06,2.6636058966318767,4.749676156355874,10.188890450183417,1.0,0.35186804087956747
187,2.0858549586704798,0.11244113969802856,0.38399680464608327,0.1059579496383667,9.655507511134992e-06,2.5137142798105874,4.666123039570448,10.141308290052162,1.0,0.3520335971514384
188,2.115999144417899,0.11012251166786466,0.3824329139505114,0.10822663138593946,8.928966743951605e-06,2.559916653951009,4.85959083933964,10.321458130689045,1.0,0.3537519207000732
189,2.0552912679399764,0.11228337173802512,0.3831952318123409,0.10398409798315593,1.031209418138498e-05,2.5989892031351727,4.761179656003638,10.373804445835,1.0,0.3508548372586568
190,2.0837432098388673,0.11181962740421295,0.38291447407858714,0.1059307188306536,9.719118578751867e-06,2.555355041503906,4.757306301462087,10.220352369824562,1.0,0.34971938824653626
191,2.1070396126338413,0.1122570059980665,0.38260007074901037,0.10747502478531429,1.1484752914319702e-05,2.5742684377034504,4.7464010374475905,10.356790877944157,1.0,0.3517771966457367
192,2.109843979154314,0.1118433494567871,0.38289329304013936,0.1076709173492023,8.746433148853848e-06,2.428973234176636,4.536888614872728,10.073546479638253,1.0,0.3478801126480103
193,2.0821076526641846,0.11384633593048368,0.38470676595824105,0.10556650335448128,1.1438320054626923e-05,2.6353234011332196,4.88425566184659,10.437574398085873,1.0,0.3499509189128876
194,2.1187208532605855,0.1138644718016897,0.3816848684379033,0.10820901480742863,7.270784881923818e-06,2.522611473719279,4.588865035698149,10.194031855941265,1.0,0.35048465577761334
195,2.0668549406869072,0.11187600209031787,0.38124718683106557,0.10491291292224611,7.624116053226057e-06,2.5461495183308918,4.790817029764207,10.319315373204288,1.0,0.3493078169822693
196,2.080250302723476,0.11218115406376974,0.38355685676847184,0.10563130022798266,8.564239503387837e-06,2.5975618184407554,4.920849977418904,10.398173474325132,1.0,0.35030255738894145
197,2.094378387451172,0.1120148263999394,0.38145785546302796,0.1067241582444736,8.669894585145649e-06,2.5126050980885823,4.7552818636704615,10.178814781676108,1.0,0.34829402216275535
198,2.0588655722481866,0.11279244961908885,0.3838115675789969,0.10414815041848591,7.861331484763566e-06,2.5511720428466798,4.6250204385542775,10.218150808166358,1.0,0.352268976688385
199,2.043137395586286,0.1093508848973683,0.38310589814186097,0.10337460785252707,1.2302160798477806e-05,2.604157325108846,4.576162687515325,10.125755565362319,1.0,0.35330055260658266
200,2.043477933883667,0.11034768050909043,0.3825076436655862,0.10337244551522391,7.182571984922147e-06,2.5093662255605063,4.50425104583093,10.070680177129665,1.0,0.3514940098126729
201,2.062311101913452,0.11070648917130062,0.3825279527391706,0.1046029993551118,6.330921022822622e-06,2.547748872121175,4.614302394202296,10.184078389985777,1.0,0.3513162016868591
202,2.0587037650517055,0.1124599420768874,0.3824281777654375,0.10425166862351554,8.122739258072085e-06,2.5475271390279133,4.583079226210607,10.077293337010378,1.0,0.3521410478750865
203,2.02717734173366,0.11347187703847886,0.3822600336756025,0.10209330996445247,9.161294882135605e-06,2.474725538253784,4.450380852346446,10.003959635665618,1.0,0.35012145527203875
204,2.029498307091849,0.11336010682582855,0.3830095377308982,0.10220491932119642,1.0971083516703268e-05,2.5164678338368733,4.511367606124243,10.06267887656696,1.0,0.3507204390366872
205,2.0485629038129534,0.10989261212519237,0.38276243560654777,0.10372471596513476,7.4265606217725884e-06,2.647201363881429,4.626615203905983,10.176356011009434,1.0,0.3529733675320943
206,2.0231962705339703,0.11075950015442712,0.38231152551514763,0.1020057647057942,7.74971962521574e-06,2.5130117092132567,4.552562685810482,10.122705009340734,1.0,0.3507317279179891
207,2.0316890773773193,0.11198453140258789,0.3820664027077811,0.10250625370229993,8.867539422943033e-06,2.603212635040283,4.540784804539501,10.050056419807833,1.0,0.34829805135726927
208,2.0253321939195907,0.11173131363732475,0.3822537922177996,0.10208763089350292,6.524793884279591e-06,2.5010715948740643,4.714318895134383,10.185010281305837,1.0,0.34856178720792136
209,1.9606802343641008,0.11148369166680745,0.3826814921924046,0.09776495513745717,8.14494297340421e-06,2.49273703066508,4.460575774437033,10.048538762686325,1.0,0.3540712742805481
210,2.026760735648019,0.1097115404350417,0.38321006662505014,0.1022531230364527,8.457494623533941e-06,2.514748154958089,4.560749325580989,10.101920940118491,1.0,0.3503984708786011
211,2.0215036285945347,0.10990304423230035,0.38257303207261223,0.10193264966351645,7.562395642935371e-06,2.5755925572713214,4.560724312034614,10.03336466606033,1.0,0.35179985491434734
212,2.0626342103140693,0.1090580414874213,0.3828261578083038,0.10471365928649902,9.023480342291025e-06,2.527589724858602,4.419595371034503,10.061098864543233,1.0,0.3535895440578461
213,2.034491898400443,0.11211500395195825,0.3815844509260995,0.10271704505171095,7.352613766897775e-06,2.628361017227173,4.6283861772570445,10.103286931036163,1.0,0.35212342103322347
214,2.025050810677665,0.10865602142470224,0.38172426424707684,0.10230885205098561,7.547964435259148e-06,2.5299772129058837,4.548730206900946,10.03389985868137,1.0,0.34880984091758727
215,2.024651243209839,0.10977206081151962,0.3813657636983054,0.10223159847940717,7.887460395717685e-06,2.5029269943237304,4.582512743193509,10.146791897274516,1.0,0.3554104923407237
216,2.0306923078809467,0.11157748846496854,0.38212639502116613,0.10246397244078773,5.768706164236827e-06,2.596648078918457,4.750166233098981,10.19819050002917,1.0,0.3513645389874776
217,1.9923100501469204,0.11028176546096802,0.3801431382383619,0.10012162554264069,1.2151271669361157e-05,2.4713196805318196,4.522548634045414,9.958009044621024,1.0,0.35163829763730364
218,2.0198531385149274,0.11140674228327616,0.3817580004419599,0.10177641529696328,8.430773962085627e-06,2.6183421058654783,4.697257789530582,10.28033538435477,1.0,0.3489297553698222
219,1.9885434337343488,0.11000903291361673,0.3826248197555542,0.09972537962027958,5.7788129240431575e-06,2.602099636713664,4.577799781319937,10.111837509205579,1.0,0.3505315938790639
220,2.0144852668217252,0.11201975348166057,0.38266379748071944,0.10131675625698908,1.0074729456123676e-05,2.5372445596059165,4.78078406298519,10.33749165579025,1.0,0.3479952388604482
221,1.998998455456325,0.11134818742104939,0.38198349349839344,0.10037471271412714,9.21636421178716e-06,2.5549163538614907,4.748394516924112,10.242082334005957,1.0,0.3535565803845723
222,1.9850875309535436,0.10878925826719829,0.3819019728047507,0.09962422301939555,6.592651553221783e-06,2.5941731719970704,4.537574716720144,9.991990631857345,1.0,0.35278151965141297
223,2.036151827403477,0.10968222244296755,0.3825324311256409,0.10292673074347632,7.240528153309762e-06,2.562026402155558,4.671429558601032,10.160885419201087,1.0,0.35523489061991376
224,1.9853590052468435,0.11056472922222955,0.3818144693374634,0.09952954787015915,7.319039167214214e-06,2.612381165186564,4.674308371263097,10.225662958168545,1.0,0.34807868488629656
225,1.9042022726876395,0.11048043346405029,0.3823482754571097,0.09408855041435786,9.062270869143114e-06,2.500361703236898,4.447757092290854,9.982338949642804,1.0,0.3484958397547404
226,2.0114436539241245,0.11156059856074196,0.38176665340151106,0.10120586227519171,5.692520361772527e-06,2.521760243097941,4.648085888418488,10.25831113509714,1.0,0.351010847568512
227,2.01905508014134,0.10931555369922093,0.38241182262556894,0.10181913267714637,8.143837643394086e-06,2.5341352666219077,4.532937167500591,9.973381955256144,1.0,0.348660658121109
228,1.93975776045663,0.11053806387526649,0.381982641186033,0.09647956098828997,8.724796720328649e-06,2.583030637105306,4.507597130585111,9.978226775297625,1.0,0.351163725455602
229,1.9956738664082119,0.11068938856465475,0.38106366831915717,0.10025878384283611,7.808770441954494e-06,2.578560457229614,4.664406497393898,10.158544395441448,1.0,0.35004830614725746
230,2.0225796952928814,0.11123937491859709,0.3826318625722613,0.10191164720909936,6.751541286657162e-06,2.5946634680430094,4.579856357690603,9.999344734178841,1.0,0.35264738829930625
231,2.014922756740025,0.11040504599469049,0.3823514825957162,0.10147475004196167,8.995431942063854e-06,2.5872832101186116,4.62228621002307,10.144317341216569,1.0,0.3493532767295837
232,1.9810504123142787,0.10923681661912372,0.38173386682782856,0.09933575564622879,8.678814495803116e-06,2.589819471995036,4.473138747326595,9.915396954663763,1.0,0.35212947964668273
233,1.9191351391928537,0.11045873183863504,0.38184927306856425,0.09511926691872732,7.626509729058333e-06,2.5737074228922525,4.44851655382246,10.084975760136684,1.0,0.3511751107374827
234,1.9620050257274082,0.10930863696336746,0.38354285274233135,0.09794081207684108,8.27166219404469e-06,2.587025156656901,4.526346613806655,10.024724538917038,1.0,0.3491739851633708
235,2.029012045451573,0.10921913857119424,0.38179883081572397,0.10253092457566942,6.038984111384593e-06,2.6225354696909586,4.736895924902503,10.231102136879873,1.0,0.35258970109621685
236,1.970462712424142,0.10969731043917792,0.3820227979591915,0.09858046532528741,7.122533018153782e-06,2.675926301956177,4.675626168155908,10.250432328840661,1.0,0.3511367654800415
237,1.947584736415318,0.11194697255747658,0.38223294138908387,0.09689121580975396,7.3185981858046036e-06,2.5291287740071615,4.508826428315262,10.027732289679928,1.0,0.3469990961551666
238,1.9805948194776262,0.10902720105648041,0.3814184209959848,0.09934083133935928,7.346747247303093e-06,2.533805288950602,4.584098965599694,10.072954327651608,1.0,0.3512313475608826
239,1.9587808698926654,0.10943200530324663,0.381647025176457,0.09784425253527505,7.61351191073345e-06,2.64784676361084,4.686194512247739,10.132605428830896,1.0,0.3538863645394643
240,1.967923130580357,0.10998105124916349,0.38122434997558596,0.09844495591095516,8.681693174139582e-06,2.5658089942932127,4.585333736437552,10.125742255173469,1.0,0.3510529992580414
241,1.9062807238442556,0.10883081007003784,0.38133344299452643,0.09440556124278478,6.613047141359272e-06,2.545918556213379,4.502622968524341,10.001613312890724,1.0,0.3514283204873403
242,1.956969409125192,0.10799461672987257,0.38131967885153634,0.09784108402899333,7.773121247415662e-06,2.582010032018026,4.511611066384056,10.016652683752673,1.0,0.3498308454354604
243,1.9356471336909702,0.10787119689158031,0.38177134340150015,0.09639771397624697,7.774399518780228e-06,2.593106106440226,4.570157550746988,10.138147635706659,1.0,0.34955279604593914
244,1.9505412239347186,0.11065406992605754,0.38170298072269987,0.09720984237534659,7.302853910130937e-06,2.6291354281107586,4.582208784012979,9.997526181867304,1.0,0.35256962561607363
245,1.955551890509469,0.10978038782732827,0.38159686255455016,0.0976094924722399,6.448914747514729e-06,2.612820681254069,4.57797021265551,10.112519595526033,1.0,0.3522514859040578
246,1.9544016878945487,0.10890184963600977,0.3811874360016414,0.09761843316895621,7.182642903282093e-06,2.591350128809611,4.572833856881544,10.059503642564103,1.0,0.3515551466147105
247,1.9562270535060338,0.10972452528987613,0.3817678049973079,0.09764677241870336,6.625403057069791e-06,2.6405054683685303,4.488531362644114,10.074547297602816,1.0,0.34856062531471255
248,1.9259315381731306,0.1092239203112466,0.38178433663504463,0.09565954657963344,6.011793543344928e-06,2.639907985051473,4.481117603198168,9.99762081463378,1.0,0.3519461459318797
249,1.9064629784992764,0.10896227898768017,0.3801302682672228,0.09448842281103134,8.818907826445915e-06,2.6766743564605715,4.516245104220595,9.959979982817412,1.0,0.35090824604034426
250,1.9352082879202706,0.10941013774701527,0.38244327984537396,0.09622099087068013,8.000311425909195e-06,2.599631762822469,4.543836542763623,10.111510650329713,1.0,0.34860073574384054
251,1.9224479773385184,0.10874508624417441,0.3811872194835118,0.09549855050018856,7.481693490842442e-06,2.7145328521728516,4.612339207340052,10.09794529844041,1.0,0.3488383305072784
252,1.942621236528669,0.10840295129162925,0.3821736113684518,0.09680008474418095,8.683545899652652e-06,2.6622953961690268,4.518370273198968,9.927198101097172,1.0,0.3499703669548035
253,1.9139016840798515,0.10776270634787423,0.38201981282234193,0.09493925538233348,6.063728854628486e-06,2.7084453283945717,4.625354233690867,10.103956745381401,1.0,0.3524290068944295
254,1.905900510243007,0.10904604541403906,0.38075519105366296,0.09440449391092573,6.372151844909167e-06,2.574733803431193,4.390361713542428,9.97538475433006,1.0,0.34696813877423605
255,1.9082548452104842,0.10906538595472064,0.3812891341277531,0.09452450590474265,6.544520508214191e-06,2.5956997559865314,4.44024377073472,9.936735931373027,1.0,0.34880381226539614
256,1.9344472227096559,0.10954395366566522,0.3799419095856803,0.09632817206212453,7.754779137704963e-06,2.7318700014750164,4.633981910606198,10.149839655955528,1.0,0.35380009309450783
257,1.9349188804626465,0.10815351098775863,0.381018602337156,0.09638119733333587,5.762952988768991e-06,2.61916189511617,4.553971035475464,10.090278246219162,1.0,0.34898986474672955
258,1.920577604021345,0.10715294167825154,0.38132464388438636,0.09547110544783728,6.686843494534855e-06,2.6877647794087727,4.685332445399244,10.123271202729647,1.0,0.34993072907129924
259,1.8872581070491246,0.10989192560740879,0.3812329523903983,0.09307237090383257,9.53532281365353e-06,2.5783840866088865,4.407540717536929,9.937295044071032,1.0,0.3486141635576884
260,1.8754050482341222,0.1059675903064864,0.3822915919508253,0.092474230493818,6.480162803070145e-06,2.6590497385660807,4.520104596324166,10.101333249122266,1.0,0.3536097655296326
261,1.920190766470773,0.10911880061456135,0.3801093839577266,0.0953954330938203,6.215569918558523e-06,2.6777079010009768,4.52879769157996,10.010947400391162,1.0,0.35495327695210777
262,1.9274260567256383,0.10770263891560691,0.3801677998134068,0.09596845979349954,5.743359935118114e-06,2.644601833343506,4.666929041060728,10.236556600742993,1.0,0.35065492272377013
263,1.8849699523108345,0.11158733184848513,0.3805949352468763,0.09284999045303889,7.565583428404362e-06,2.654357838312785,4.484234190799288,9.980475619333514,1.0,0.3489687453111013
264,1.8831957729884556,0.11050231965950558,0.38107333639689855,0.09277242955139706,6.734427538032962e-06,2.652840410232544,4.484151619761398,9.921702617603335,1.0,0.35145507065455117
265,1.9093849687576294,0.10843867767708643,0.38088458895683286,0.09466822464551244,7.664117071856578e-06,2.5916174538930257,4.393717032440546,9.898227069432574,1.0,0.3469026401837667
266,1.8798689528873989,0.10848057616608484,0.38108909954343523,0.09268431114298957,6.920810047739272e-06,2.560408487955729,4.515552068680323,10.0494199816938,1.0,0.34742225432395935
267,1.864792770385742,0.10667583244187491,0.38171512259755813,0.09175785969836371,6.783106065597621e-06,2.584094574610392,4.487963303783833,9.94266614899761,1.0,0.3495564842224121
268,1.8614577094486782,0.10867639907768795,0.380497303043093,0.09148351507527487,6.25895839894903e-06,2.598164288838704,4.518505879268044,10.023766356465416,1.0,0.34648171202341715
269,1.8883111542293003,0.10843448862859181,0.38079276292664666,0.09327000457899912,6.768381999735887e-06,2.6801828053792316,4.531691050932623,10.060979196000412,1.0,0.34685256552696225
270,1.91663250541687,0.10624436211585998,0.38231145439829145,0.09520291350569043,6.594218432780963e-06,2.7336767578125,4.712850600377917,10.198988637035592,1.0,0.3535867221355438
271,1.921371564592634,0.11048408683708735,0.3806792041914804,0.0953445235150201,8.083207297512931e-06,2.6405673325856527,4.5333512852078774,10.103674847120134,1.0,0.3478626972039541
272,1.8667273517336165,0.1063132626414299,0.38098815182277135,0.091960044332913,5.05712756854239e-06,2.6351616388956707,4.506907122494481,10.014226993896731,1.0,0.3513725585142771
273,1.8965651603426252,0.10733897827352797,0.3797861866610391,0.09396085109029498,5.4406618770345614e-06,2.677631265640259,4.491079797095481,10.027753334991461,1.0,0.35288348666826885
274,1.8223845754350936,0.1074912949034146,0.3809676004137312,0.08892655339411326,5.474555349865438e-06,2.6636027603149413,4.638236966956663,10.214577418371569,1.0,0.3505492282708486
275,1.8568513911111013,0.10804262529952186,0.3800223615169525,0.09125051252331053,5.7441974590893046e-06,2.6422192166646323,4.458108237290075,10.106206010960808,1.0,0.34961402837435407
276,1.868124474116734,0.10820687995638166,0.38179517429215565,0.0918724952510425,6.9977951912148586e-06,2.727395586013794,4.4921515101811185,10.014848977604114,1.0,0.35201445484161376
277,1.8836580775124687,0.10874646608318601,0.3803107425825936,0.09297170828921454,5.047907183057175e-06,2.735172244389852,4.425688982908705,9.894967288684501,1.0,0.3510150117079417
278,1.8390071749005998,0.10759895981209619,0.38114441132545474,0.09001545463289533,6.393519286023418e-06,2.796479200363159,4.578605170696903,10.073022321935273,1.0,0.35091737484931945
279,1.831248982157026,0.10859610728706633,0.37940405583381653,0.08954770121404103,6.660436906149211e-06,2.6338228848775227,4.433977159097754,9.926644490232574,1.0,0.349692489862442
280,1.8845543716975621,0.10795944164480482,0.38103545001574923,0.0930346759728023,7.865684289015463e-06,2.7075231685638426,4.563453567831463,10.055971272155238,1.0,0.34903039820988974
281,1.8345937505449568,0.10647110453673772,0.379876417364393,0.08988160632337842,4.4276511705833496e-06,2.6614911562601726,4.3755423634829,9.866188068026121,1.0,0.34970458277066546
282,1.8507605272020613,0.10820254212617875,0.38040026889528544,0.09080817512954985,7.017605155506804e-06,2.7410680815378825,4.514380417189933,10.137898529103468,1.0,0.34666627971331276
283,1.810984835624695,0.10757902023621968,0.38088021949359346,0.08816557477201735,8.393463432079378e-06,2.6138405831654867,4.405885274290922,9.905559277546036,1.0,0.35154687690734865
284,1.8310266695022583,0.106760369684015,0.3798613997186933,0.08962463459798269,7.074924991359564e-06,2.6870496756235758,4.42524646344025,9.910032462797584,1.0,0.35210544633865354
285,1.872212874685015,0.10703487264258521,0.38070758713994707,0.09229600588764462,6.065666649208014e-06,2.70947274017334,4.469311931727034,10.014615432482008,1.0,0.35085267321268715
286,1.84377462550572,0.10778036208663667,0.38043962938444953,0.0903683409009661,5.905093114774575e-06,2.692012679417928,4.602008146180598,10.039832608701607,1.0,0.3494041055838267
287,1.8460336220605034,0.10711394398553031,0.38104355924470085,0.0905231602702822,5.741792771751924e-06,2.6577486673990887,4.3741453488883275,9.866962865543803,1.0,0.3476365541617076
288,1.8713128938674928,0.10583914248432431,0.38053589054516385,0.0923273201584816,5.612661685802323e-06,2.6223094444274904,4.411968277498098,9.930766336141357,1.0,0.3485960524082184
289,1.8470280565534318,0.10826686775684356,0.38101831521306717,0.09051460930279323,4.746945704896786e-06,2.7232403240203857,4.530593895375598,10.009079420009366,1.0,0.3500157020886739
290,1.816353587423052,0.10743659204244614,0.3798549417427608,0.08860189660106386,6.7201071337064735e-06,2.6625204995473224,4.352553055800293,9.974862864177858,1.0,0.349114926815033
291,1.8519368797029767,0.10804739183187485,0.3810770241873605,0.09085195755958557,6.619925336563272e-06,2.749189297993978,4.496362191892727,9.929394502543788,1.0,0.35158534479141235
292,1.8287927848270962,0.10743511122465134,0.3800572120802743,0.0894181124142238,5.754754002405248e-06,2.716662961324056,4.546648732046149,10.08176577770958,1.0,0.35154763762156166
293,1.8408710654122489,0.10768062356540135,0.3808250743661608,0.09015546114104135,6.68959810250921e-06,2.6880981903076173,4.420283915513887,9.99998977257415,1.0,0.34691048208872477
294,1.821226074899946,0.10643427434137889,0.3794392257758549,0.08902174718039377,5.275225505735242e-06,2.676181422551473,4.499150142829782,9.968563781483889,1.0,0.349870956103007
295,1.817901467050825,0.106959684916905,0.38125399449893405,0.0886439488189561,5.708626735002196e-06,2.717864210764567,4.397987998993577,9.834375877307572,1.0,0.3494592527548472
296,1.8332970145089287,0.1077060295854296,0.38101340620858326,0.08963662479604993,5.6440052308488475e-06,2.6906028416951497,4.434476914522726,9.941944804675176,1.0,0.34893443528811136
297,1.857235786982945,0.1062986067192895,0.3797554578099932,0.09141049970899309,4.845554633504889e-06,2.6925137036641438,4.5024750171076136,10.043931199745678,1.0,0.3496584308942159
298,1.8293438004084996,0.10714207408257893,0.37888767055102757,0.08955226228918348,6.0193684057324565e-06,2.7439587160746255,4.422786224693814,10.002624792276396,1.0,0.3476380431652069
299,1.7998716692243304,0.10615288581166948,0.3816690189838409,0.08746785699469703,6.3817705604053895e-06,2.753498285929362,4.591067184112211,10.091761533384561,1.0,0.34932843812306724
300,1.873798221860613,0.10742032697371075,0.38074611292566574,0.09237385951621192,4.774326350979915e-06,2.7437262649536134,4.438702498545096,9.855401546074004,1.0,0.3504298747380575
301,1.8272055805751255,0.1067978014435087,0.3806800400188991,0.08931315192154475,6.0942860451973505e-06,2.73273610496521,4.4929168800590205,10.011971923493471,1.0,0.3503256840705872
302,1.808410329410008,0.1055985587154116,0.3798267707484109,0.08819732570648194,5.023024592373661e-06,2.766207286198934,4.456599327552794,9.918119343100361,1.0,0.34923729999860126
303,1.7810671051570348,0.10808410546609333,0.3803525427750179,0.08617385523659843,4.521759909948742e-06,2.737450740178426,4.34118296697252,9.799645682175264,1.0,0.3485327746868134
304,1.8029230536052159,0.10669355890580585,0.38078076938220434,0.08769452854565211,6.157367427424073e-06,2.8075956904093426,4.377394363064313,9.88856734161818,1.0,0.3487911433378855
305,1.805664757864816,0.10578822998489652,0.37966637781688145,0.08801232769659588,5.046977588623999e-06,2.7769483591715494,4.524025226950753,10.024800961950085,1.0,0.3509341944058736
306,1.8135804138183593,0.10823861068487167,0.38006063420431957,0.08835044266496386,4.905323654497806e-06,2.7442201251983644,4.609259934691539,10.125038641191166,1.0,0.3482495260238647
307,1.8132676326206751,0.10539460395063673,0.37982798865863254,0.0885343480025019,5.961642284432855e-06,2.7849541365305583,4.560198019353297,10.130007929870382,1.0,0.35518096923828124
308,1.7824971417018345,0.1069233810050147,0.3791168353557587,0.08642851249660764,5.846477461549934e-06,2.723545259475708,4.31563076328054,9.82413685484702,1.0,0.35172907956441246
309,1.7757164609091622,0.106094828580107,0.37999522202355523,0.08597313561609814,5.8754641985184924e-06,2.6829321053822834,4.315628915854154,9.857795589736677,1.0,0.3474752357006073
310,1.8209157145363943,0.10653949611527579,0.37914475679397586,0.08901332415853228,6.31896506908244e-06,2.734595890680949,4.47003086638035,9.91315134126444,1.0,0.3516297374566396
311,1.8064926659720284,0.10784039373057229,0.379855525629861,0.08791835743188858,4.2762090788690845e-06,2.7004456888834634,4.361610039423497,9.832123245062542,1.0,0.34875934076309206
312,1.7932357709067208,0.10701416350262506,0.38018223687580655,0.08706735515594483,5.80920104191916e-06,2.7412904249827066,4.475328139996763,10.02381229833338,1.0,0.35299912198384603
313,1.7936119734900338,0.10662134275266102,0.38042777051244464,0.08710188871196338,6.906218000823726e-06,2.748810344696045,4.428458831220657,9.910563461516006,1.0,0.35051921439170836
314,1.7983566611153738,0.10558668441431864,0.37979027315548486,0.08753004789352417,5.795515810648664e-06,2.7253076566060384,4.403437690121971,9.981618925959003,1.0,0.348233393907547
315,1.7718472326823644,0.10629730312313353,0.38093191354615347,0.0856396353159632,4.695211683375484e-06,2.808517355600993,4.3485719634937166,9.82425901173007,1.0,0.34998985958099366
316,1.7589944080625262,0.10607502565213613,0.3802714352607727,0.08484135471923011,5.525921149252813e-06,2.7613074595133464,4.431218056902734,9.964701245809081,1.0,0.3485802382628123
317,1.7728139817374093,0.10493343369449888,0.37919084436552863,0.08591076852594103,5.634901656354227e-06,2.7565049025217694,4.4318117866409885,9.9249749804849,1.0,0.3487873935699463
318,1.7614545484270367,0.10653521691901344,0.3788013614586421,0.0850732621891158,3.808255382332553e-06,2.7619702949523925,4.29362129718862,9.778638563754079,1.0,0.35143482287724814
319,1.817288163457598,0.10574827643803188,0.38033176047461376,0.08874548090355737,5.183929854782475e-06,2.6412732620239256,4.284997716916702,9.771518100145956,1.0,0.34873160568873085
320,1.8094268992287772,0.10612594198329107,0.3797345967973982,0.0882359026329858,5.567216375002967e-06,2.8032499434153237,4.515908129960404,9.962918207395354,1.0,0.348525866429011
321,1.8048412908826557,0.10634679963759014,0.37972063064575196,0.0879165706549372,5.059367994817876e-06,2.7963921070098876,4.410350821883631,9.98162193343812,1.0,0.3497799543539683
