param,sweep_val,cf_S11_re,cf_S11_im
Rdv,0.3030303030303032,0.9683141708374023,-0.16989073157310486
Rdv,0.3434343434343434,0.9684191942214966,-0.16992445290088654
Rdv,0.3838383838383841,0.9685201048851013,-0.16995660960674286
Rdv,0.4242424242424243,0.9686170220375061,-0.1699872761964798
Rdv,0.464646464646465,0.9687101244926453,-0.17001652717590332
Rdv,0.5050505050505052,0.9687995910644531,-0.170044407248497
Rdv,0.5454545454545459,0.9688854813575745,-0.17007097601890564
Rdv,0.5858585858585861,0.9689680337905884,-0.17009630799293518
Rdv,0.6262626262626263,0.9690472483634949,-0.1701204627752304
Rdv,0.666666666666667,0.969123363494873,-0.1701434850692749
Rdv,0.7070707070707072,0.9691964983940125,-0.17016540467739105
Rdv,0.7474747474747478,0.9692666530609131,-0.17018629610538483
Rdv,0.7878787878787881,0.9693340063095093,-0.1702061891555786
Rdv,0.8282828282828287,0.9693986773490906,-0.17022515833377838
Rdv,0.868686868686869,0.9694607853889465,-0.17024318873882294
Rdv,0.9090909090909092,0.9695203304290771,-0.17026036977767944
Rdv,0.9494949494949498,0.9695774912834167,-0.1702767163515091
Rdv,0.9898989898989901,0.9696323275566101,-0.17029227316379547
Rdv,1.0303030303030307,0.969684898853302,-0.17030708491802216
Rdv,1.070707070707071,0.9697352647781372,-0.17032113671302795
Rdv,1.1111111111111112,0.96978360414505,-0.17033450305461884
Rdv,1.1515151515151518,0.9698298573493958,-0.170347198843956
Rdv,1.191919191919192,0.9698742032051086,-0.17035925388336182
Rdv,1.2323232323232327,0.9699166417121887,-0.1703706979751587
Rdv,1.272727272727273,0.9699572920799255,-0.1703815460205078
Rdv,1.3131313131313136,0.9699961543083191,-0.17039182782173157
Rdv,1.3535353535353538,0.9700332880020142,-0.17040155827999115
Rdv,1.393939393939394,0.9700687527656555,-0.17041076719760895
Rdv,1.4343434343434347,0.9701026678085327,-0.17041946947574615
Rdv,1.474747474747475,0.9701350331306458,-0.17042769491672516
Rdv,1.5151515151515156,0.9701658487319946,-0.17043545842170715
Rdv,1.5555555555555558,0.9701952338218689,-0.17044275999069214
Rdv,1.5959595959595965,0.9702231884002686,-0.1704496443271637
Rdv,1.6363636363636367,0.9702497720718384,-0.17045609652996063
Rdv,1.676767676767677,0.9702750444412231,-0.17046217620372772
Rdv,1.7171717171717176,0.9702990055084229,-0.17046783864498138
Rdv,1.7575757575757578,0.9703217148780823,-0.1704731434583664
Rdv,1.7979797979797985,0.9703431725502014,-0.17047809064388275
Rdv,1.8383838383838387,0.970363438129425,-0.17048269510269165
Rdv,1.878787878787879,0.9703825116157532,-0.1704869419336319
Rdv,1.9191919191919196,0.9704005122184753,-0.17049089074134827
Rdv,1.9595959595959598,0.970417320728302,-0.17049451172351837
Rdv,2.0,0.9704331159591675,-0.1704978346824646
Ldv,-2.0,0.9679437279701233,-0.17011292278766632
Ldv,-1.9595959595959596,0.9679524898529053,-0.17010720074176788
Ldv,-1.9191919191919191,0.9679608941078186,-0.17010146379470825
Ldv,-1.878787878787879,0.9679690003395081,-0.17009572684764862
Ldv,-1.8383838383838385,0.9679766893386841,-0.1700899749994278
Ldv,-1.797979797979798,0.967984139919281,-0.17008422315120697
