freq_GHz,ReS11_mean,ReS11_std,ImS11_mean,ImS11_std,ReS21_mean,ReS21_std,ImS21_mean,ImS21_std,ReS22_mean,ReS22_std,ImS22_mean,ImS22_std
21.970276497695853,0.00020155794,0.0040813936,-3.83464e-05,0.0059804306,-8.772302e-05,0.0018983345,0.0001103933,0.0016822534,0.0007077725,0.05413093,0.00063482975,0.017682115
22.07041474654378,0.00020130273,0.004084809,-3.840668e-05,0.0060065864,-8.721203e-05,0.0018920806,0.00011037911,0.0016833257,0.0007136131,0.054206923,0.0006332537,0.017601252
22.170552995391706,0.00020104837,0.0040882705,-3.846585e-05,0.00603272,-8.67036e-05,0.0018858477,0.0001103623,0.0016843722,0.00071942416,0.054281067,0.0006316173,0.017521806
22.270691244239632,0.00020079316,0.004091787,-3.852317e-05,0.0060588415,-8.61974e-05,0.0018796346,0.00011034315,0.0016853908,0.0007252026,0.054353498,0.00062992953,0.017443847
22.37082949308756,0.00020053666,0.004095351,-3.857946e-05,0.0060849525,-8.569372e-05,0.0018734396,0.00011032191,0.0016863822,0.0007309486,0.054424092,0.00062818534,0.017367348
22.470967741935482,0.00020028146,0.004098963,-3.863477e-05,0.0061110463,-8.5192514e-05,0.0018672642,0.00011029825,0.0016873481,0.0007366595,0.054493014,0.0006263874,0.017292347
22.57110599078341,0.00020002428,0.0041026287,-3.8687984e-05,0.006137125,-8.4693624e-05,0.0018611096,0.00011027235,0.001688288,0.0007423393,0.054560132,0.00062453764,0.017218838
22.671244239631335,0.0001997673,0.0041063474,-3.8740323e-05,0.0061631897,-8.4197105e-05,0.0018549745,0.00011024447,0.0016891988,0.0007479811,0.05462561,0.00062263495,0.017146884
22.77138248847926,0.00019951006,0.0041101105,-3.8791044e-05,0.00618924,-8.370308e-05,0.0018488591,0.000110214365,0.001690087,0.0007535951,0.05468944,0.00062068034,0.017076448
22.871520737327188,0.00019925168,0.0041139326,-3.884058e-05,0.0062152753,-8.3211395e-05,0.0018427642,0.000110182096,0.0016909481,0.0007591695,0.05475148,0.0006186744,0.01700756
22.971658986175115,0.00019899331,0.0041178064,-3.888852e-05,0.006241297,-8.272226e-05,0.0018366885,0.00011014761,0.0016917867,0.0007647122,0.054811917,0.0006166175,0.01694024
