param,sweep_val,cf_S11_re,cf_S11_im
Rbv,-0.2222222222222221,0.8438424468040466,-0.14917325973510742
Rbv,-0.18181818181818166,0.8515511751174927,-0.1503218710422516
Rbv,-0.14141414141414121,0.8593721389770508,-0.1515524834394455
Rbv,-0.10101010101010077,0.867336094379425,-0.1528322845697403
Rbv,-0.06060606060606055,0.8753814697265625,-0.15415428578853607
Rbv,-0.02020202020202011,0.8834608793258667,-0.1554780751466751
Rbv,0.020202020202020332,0.8912826776504517,-0.1567414402961731
Rbv,0.060606060606060996,0.8991259932518005,-0.15811774134635925
Rbv,0.10101010101010122,0.9071470499038696,-0.1594575196504593
Rbv,0.14141414141414144,0.914910614490509,-0.16070666909217834
Rbv,0.1818181818181821,0.9218529462814331,-0.16185185313224792
Rbv,0.22222222222222232,0.9279991984367371,-0.16293390095233917
Rbv,0.262626262626263,0.9335780739784241,-0.163839653134346
Rbv,0.3030303030303032,0.9386531710624695,-0.16469085216522217
Rbv,0.3434343434343434,0.9428926706314087,-0.1654013693332672
Rbv,0.3838383838383841,0.9465225338935852,-0.16603487730026245
Rbv,0.4242424242424243,0.9497973322868347,-0.16664935648441315
Rbv,0.464646464646465,0.952698290348053,-0.16721391677856445
Rbv,0.5050505050505052,0.9554694294929504,-0.1677093356847763
Rbv,0.5454545454545459,0.9579631686210632,-0.16815322637557983
Rbv,0.5858585858585861,0.9598984718322754,-0.16851283609867096
Rbv,0.6262626262626263,0.9618339538574219,-0.16888241469860077
Rbv,0.666666666666667,0.9637736678123474,-0.16927029192447662
Rbv,0.7070707070707072,0.9652534127235413,-0.1695563644170761
Rbv,0.7474747474747478,0.9664958119392395,-0.16979679465293884
Rbv,0.7878787878787881,0.9676552414894104,-0.17003926634788513
Rbv,0.8282828282828287,0.9687243700027466,-0.1702708899974823
Rbv,0.868686868686869,0.9696503281593323,-0.1704816222190857
Rbv,0.9090909090909092,0.9704535603523254,-0.17067009210586548
Rbv,0.9494949494949498,0.9712457656860352,-0.17085489630699158
Rbv,0.9898989898989901,0.9719600677490234,-0.17100322246551514
Rbv,1.0303030303030307,0.9726461172103882,-0.17113888263702393
Rbv,1.070707070707071,0.9733065962791443,-0.17127548158168793
Rbv,1.1111111111111112,0.9739267826080322,-0.17141519486904144
Rbv,1.1515151515151518,0.9745673537254333,-0.17155973613262177
Rbv,1.191919191919192,0.9752166271209717,-0.17169785499572754
Rbv,1.2323232323232327,0.97585529088974,-0.17182454466819763
Rbv,1.272727272727273,0.9764798283576965,-0.1718977689743042
Rbv,1.3131313131313136,0.9771037101745605,-0.17196647822856903
Rbv,1.3535353535353538,0.9777316451072693,-0.17201092839241028
Rbv,1.393939393939394,0.978356659412384,-0.17205172777175903
Rbv,1.4343434343434347,0.9789650440216064,-0.17208977043628693
Rbv,1.474747474747475,0.9795593023300171,-0.17214961349964142
Rbv,1.5151515151515156,0.9801625609397888,-0.17223387956619263
Rbv,1.5555555555555558,0.980765700340271,-0.17231836915016174
Rbv,1.5959595959595965,0.9813657999038696,-0.17238996922969818
Rbv,1.6363636363636367,0.9819586873054504,-0.172425776720047
Rbv,1.676767676767677,0.9825457334518433,-0.1724574714899063
Rbv,1.7171717171717176,0.9830955266952515,-0.1724940836429596
Rbv,1.7575757575757578,0.9836393594741821,-0.17252597212791443
Rbv,1.7979797979797985,0.9841687679290771,-0.17253157496452332
Rbv,1.8383838383838387,0.9846981763839722,-0.1725371778011322
Rbv,1.878787878787879,0.9852270483970642,-0.17254038155078888
Rbv,1.9191919191919196,0.9857548475265503,-0.17253953218460083
Rbv,1.9595959595959598,0.9862826466560364,-0.17253868281841278
Rbv,2.0,0.9868172407150269,-0.17253480851650238
Cbv,-2.0,0.9090369939804077,-0.15131115913391113
Cbv,-1.9595959595959596,0.9100233316421509,-0.15152592957019806
Cbv,-1.9191919191919191,0.9110097289085388,-0.15174070000648499
Cbv,-1.878787878787879,0.9119981527328491,-0.15195335447788239
Cbv,-1.8383838383838385,0.9129865765571594,-0.15216602385044098
Cbv,-1.797979797979798,0.913974940776825,-0.15237995982170105
Cbv,-1.7575757575757576,0.9149700403213501,-0.1526346206665039
Cbv,-1.7171717171717171,0.9159608483314514,-0.1528894305229187
